City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,salinopolis,-0.6136,-47.3561,25.44,89,100,1.4,BR,1714363308
366,dongning,44.0622,131.1207,12.76,33,100,3.94,CN,1714363308
367,aykhal,66.0,111.5,-2.57,85,100,7.94,RU,1714363308
368,port saint john's,-31.6229,29.5448,19.62,67,88,3.5,ZA,1714363308
369,ngambe,4.2333,10.6167,22.38,99,86,0.61,CM,1714363309
370,sao jose da coroa grande,-8.8978,-35.1478,25.53,89,99,2.14,BR,1714363309
371,poronaysk,49.2167,143.1167,9.19,30,78,6.84,RU,1714363309
372,bagan,54.1001,77.6646,13.27,76,67,6.82,RU,1714363309
373,bubaque,11.2833,-15.8333,25.28,78,27,3.9,GW,1714363309
374,lihue,21.9789,-159.3672,25.77,77,75,3.6,US,1714363309
375,labytnangi,66.6572,66.4183,-13.68,78,41,5.42,RU,1714363310
376,galeana,24.8333,-100.0667,15.88,64,2,1.65,MX,1714363310
377,paharpur,32.1038,70.9724,22.58,51,3,3.67,PK,1714363310
378,vanimo,-2.6741,141.3028,28.78,82,83,1.8,PG,1714363310
379,pomichna,48.2422,31.4158,10.51,77,62,5.64,UA,1714363310
380,egilsstadir,65.2653,-14.3948,1.71,91,100,4.01,IS,1714363310
381,fada,9.5667,8.3,23.5,69,98,0.99,NG,1714363310
382,timimoun,29.2639,0.231,20.48,17,99,4.46,DZ,1714363311
383,palembang,-2.9167,104.7458,31.05,70,40,1.03,ID,1714363116
384,tayaman,13.2295,120.5726,32.27,60,37,4.66,PH,1714363311
385,saint-pierre,-21.3393,55.4781,24.82,83,75,7.72,RE,1714363311
386,krivosheino,57.3431,83.9261,2.47,93,100,5.41,RU,1714363312
387,corfu,39.62,19.9197,18.23,82,0,2.06,GR,1714363312
388,cururupu,-1.8283,-44.8683,23.34,97,99,0.58,BR,1714363312
389,vilyuchinsk,52.9306,158.4028,10.15,88,100,2.92,RU,1714363160
390,cold lake,54.4502,-110.2017,4.15,96,48,3.91,CA,1714363312
391,kailua-kona,19.6406,-155.9956,25.15,88,100,2.7,US,1714363313
392,awjilah,29.1081,21.2869,24.11,24,80,6.52,LY,1714363313
393,cangzhou,38.3167,116.8667,15.89,44,100,2.43,CN,1714363224
394,fuglafjordur,62.244,-6.814,6.26,81,100,12.52,FO,1714363313
395,hilo,19.7297,-155.09,22.85,94,100,4.12,US,1714363313
396,antsiranana,-12.2787,49.2917,25.66,81,100,7.96,MG,1714363314
397,manggar,-2.8833,108.2667,30.53,73,93,4.83,ID,1714363314
398,rudnyy,52.9594,63.1206,14.13,64,94,3.43,KZ,1714363314
399,lagos,6.5833,3.75,27.49,89,100,1.92,NG,1714363311
400,tobelo,1.7284,128.0095,29.45,71,99,1.81,ID,1714363315
401,saudarkrokur,65.7461,-19.6394,2.8,85,22,0.63,IS,1714363315
402,dolinsk,47.35,142.8,9.84,38,9,5.16,RU,1714363315
403,tromso,69.6496,18.957,1.01,75,0,2.06,NO,1714363315
404,annau,37.8876,58.516,17.57,12,0,1.86,TM,1714363316
405,huancabamba,-5.2386,-79.4506,16.08,96,96,0.77,PE,1714363316
406,bontang,0.1333,117.5,29.3,74,100,2.23,ID,1714363267
407,conceicao da barra,-18.5933,-39.7322,23.33,94,0,2.0,BR,1714363316
408,red hill,33.9996,-79.2581,17.72,1,64,2.43,US,1714363316
409,crane,31.3974,-102.3501,21.87,19,0,4.09,US,1714363316
410,carahue,-38.7,-73.1667,11.38,82,99,4.61,CL,1714363317
411,siwa oasis,29.2041,25.5195,20.21,46,62,4.04,EG,1714363317
412,mbandaka,0.0487,18.2603,22.51,93,69,1.0,CD,1714363317
413,gizo,-8.103,156.8419,29.25,78,96,4.82,SB,1714363317
414,akureyri,65.6835,-18.0878,3.6,80,96,0.87,IS,1714363317
415,cova figueira,14.8905,-24.2934,20.17,81,27,8.41,CV,1714363318
416,tejen,37.3834,60.5054,18.19,10,0,3.6,TM,1714363318
417,hovd,48.0056,91.6419,10.86,11,0,1.48,MN,1714363224
418,uruzgan,32.8333,66.0,9.64,48,8,1.57,AF,1714363318
419,taco pozo,-25.6167,-63.2833,17.92,88,100,1.11,AR,1714363318
420,mlimba,-8.8,35.8167,18.44,79,6,1.34,TZ,1714363318
421,torbat-e heydariyeh,35.274,59.2195,10.02,17,0,1.74,IR,1714363319
422,port maria,18.3685,-76.8895,26.1,85,74,6.0,JM,1714363319
423,namsos,64.4662,11.4957,7.03,65,100,7.2,NO,1714363319
424,ulladulla,-35.35,150.4667,22.65,41,80,3.77,AU,1714363257
425,midvagur,62.0511,-7.1939,6.46,65,100,7.2,FO,1714363319
426,dean funes,-30.4204,-64.3498,12.07,83,35,3.4,AR,1714363319
427,kotel'nikovo,47.6317,43.1461,17.67,52,68,4.07,RU,1714363320
428,fortuna,40.5982,-124.1573,11.66,93,100,0.0,US,1714363320
429,tarko-sale,64.9225,77.785,-8.09,87,100,13.02,RU,1714363320
430,port alfred,-33.5906,26.891,21.62,69,92,3.6,ZA,1714363320
431,comandante fontana,-25.3345,-59.6821,21.57,91,39,1.46,AR,1714363320
432,queenstown,-31.8976,26.8753,14.49,73,97,1.62,ZA,1714363220
433,sinop,41.7711,34.8709,10.24,97,98,0.73,TR,1714363249
434,kuanda,56.3161,116.0806,7.11,38,77,1.77,RU,1714363321
435,boston,42.3584,-71.0598,18.86,80,100,1.79,US,1714363277
436,neiafu,-18.65,-173.9833,27.73,82,54,7.1,TO,1714363321
437,kitimat,54.0524,-128.6534,6.06,72,99,3.13,CA,1714363321
438,taunsa,30.7048,70.6505,23.87,49,0,4.89,PK,1714363322
439,kidal,18.4411,1.4078,29.17,24,27,9.25,ML,1714363322
440,tadine,-21.55,167.8833,24.63,68,39,8.15,NC,1714363322
441,swakopmund,-22.6833,14.5333,20.32,57,59,1.44,NA,1714363217
442,vilyuysk,63.7553,121.6247,-3.33,82,100,1.34,RU,1714363322
443,san sebastian de la gomera,28.0916,-17.1133,19.1,59,40,4.63,ES,1714363323
444,hadibu,12.65,54.0333,29.32,74,100,3.58,YE,1714363323
445,grudki,53.0949,23.6685,12.36,76,72,3.99,PL,1714363323
446,usogorsk,63.4106,48.6872,-4.07,99,66,1.34,RU,1714363323
447,recreo,-29.2818,-65.061,17.63,77,63,6.53,AR,1714363323
448,san ignacio rio muerto,27.4167,-110.2333,21.27,44,2,3.43,MX,1714363323
449,manado,1.487,124.8455,30.43,79,40,2.06,ID,1714362893
450,kill devil hills,36.0307,-75.676,19.01,80,0,4.63,US,1714363324
451,srivardhan,18.0333,73.0167,33.63,44,4,3.94,IN,1714363325
452,lata,40.1629,-8.3327,6.71,95,1,1.06,PT,1714363325
453,la passe,45.5549,-0.8967,7.13,91,36,2.62,FR,1714363325
454,kalach-na-donu,48.691,43.5264,18.0,46,52,3.37,RU,1714363325
455,ad dilam,23.9915,47.1627,26.6,37,42,1.92,SA,1714363326
456,la toma,-33.0526,-65.6238,12.08,70,11,3.91,AR,1714363326
457,aliveri,38.4167,24.0333,17.55,65,4,5.03,GR,1714363326
458,xai-xai,-25.0519,33.6442,19.71,75,85,1.12,MZ,1714363326
459,sept-iles,50.2001,-66.3821,2.25,94,100,0.89,CA,1714363326
460,el granada,37.5027,-122.4694,15.27,77,75,12.86,US,1714363326
461,harar,9.3094,42.1258,17.49,78,56,0.64,ET,1714363327
462,kimbe,-5.5502,150.1429,30.63,73,100,0.97,PG,1714363327
463,vadso,70.0744,29.7487,0.49,86,75,2.57,NO,1714363327
464,sittwe,20.15,92.9,31.49,65,80,2.94,MM,1714363327
465,gamba,-2.65,10.0,26.62,90,100,2.46,GA,1714363327
466,la ronge,55.1001,-105.2842,5.0,66,100,4.74,CA,1714363327
467,port lincoln,-34.7333,135.8667,15.93,63,98,6.77,AU,1714363328
468,remire-montjoly,4.9167,-52.2667,25.02,100,75,1.03,GF,1714363328
469,strezhevoy,60.7333,77.5889,-6.69,78,77,6.26,RU,1714363328
470,al hudaydah,14.7978,42.9545,29.37,74,59,9.65,YE,1714363328
471,vernon,50.2581,-119.2691,10.2,82,89,2.21,CA,1714363277
472,cuenca,-2.8833,-78.9833,13.63,95,100,0.3,EC,1714363251
473,smithers,54.7804,-127.1743,4.34,66,64,2.17,CA,1714363328
474,abepura,-2.6333,140.5833,32.45,62,20,1.54,ID,1714363329
475,magadan,59.5667,150.8,-0.82,98,100,1.77,RU,1714363061
476,ca mau,9.1769,105.15,39.38,31,31,1.27,VN,1714363329
477,obigarm,38.7173,69.7088,6.24,95,100,0.06,TJ,1714363329
478,iwanai,42.9744,140.5089,13.34,34,52,3.01,JP,1714363267
479,san luis,-33.295,-66.3356,13.65,67,12,4.83,AR,1714363329
480,doaba,33.4244,70.7364,17.16,57,23,0.99,PK,1714363330
481,port moresby,-9.4431,147.1797,32.68,62,40,5.14,PG,1714363069
482,carloforte,39.145,8.3058,14.69,67,0,4.72,IT,1714363330
483,baharly,38.4362,57.4316,18.46,12,0,4.42,TM,1714363330
484,shagonar,51.5333,92.8,9.09,45,100,0.85,RU,1714363330
485,fruita,39.1589,-108.729,12.64,63,100,2.57,US,1714363330
486,kangayam,11.0,77.5667,31.99,51,82,1.95,IN,1714363331
487,mili,6.0815,171.735,27.97,78,100,7.35,MH,1714363331
488,minas de marcona,-15.2119,-75.1103,16.33,80,0,3.36,PE,1714363331
489,sweet home,44.3976,-122.7362,9.67,92,98,0.89,US,1714363331
490,saint-denis,48.9167,2.3333,9.52,89,0,2.06,FR,1714363065
491,taungoo,18.9333,96.4333,39.0,35,0,3.49,MM,1714363331
492,sal rei,16.1833,-22.9167,21.65,81,14,9.08,CV,1714363332
493,cascais,38.6979,-9.4215,12.74,73,4,8.05,PT,1714363332
494,saint-leu,-21.15,55.2833,25.46,78,76,4.57,RE,1714363332
495,maler kotla,30.5167,75.8833,30.98,24,100,2.32,IN,1714363332
496,takoradi,4.8845,-1.7554,27.41,86,98,2.54,GH,1714363272
497,nizhnesortymskiy,62.4397,71.7603,-9.07,77,42,9.58,RU,1714363333
498,lazaro cardenas,17.9583,-102.2,24.25,81,94,0.2,MX,1714363078
499,karatau,43.1667,70.4667,13.4,50,99,3.51,KZ,1714363333
500,amungan,15.3652,119.9582,31.75,67,46,5.01,PH,1714363333
501,menaka,15.9182,2.4022,31.77,13,7,3.28,ML,1714363333
502,xining,36.6167,101.7667,3.84,78,100,2.5,CN,1714363334
503,sao vicente,-23.9631,-46.3919,25.71,26,100,2.13,BR,1714363334
504,kupang,-10.1667,123.5833,33.32,52,20,8.23,ID,1714363250
505,nguigmi,14.2495,13.1092,27.76,20,16,4.92,NE,1714363334
506,dubai,25.2582,55.3047,29.96,35,0,4.63,AE,1714362889
507,rio grande,-32.035,-52.0986,16.0,69,3,3.91,BR,1714363334
508,hithadhoo,-0.6,73.0833,29.14,74,100,4.81,MV,1714363335
509,beyla,8.6833,-8.6333,21.68,89,100,0.9,GN,1714363335
510,kristiansund,63.1115,7.732,10.36,57,100,3.6,NO,1714363335
511,hede,33.7681,120.2517,20.75,47,3,5.34,CN,1714363272
512,nchelenge,-9.3451,28.734,16.51,81,83,3.07,ZM,1714363336
513,general pico,-35.6566,-63.7568,10.69,79,17,4.43,AR,1714363336
514,mezhdurechenskiy,59.6,65.9333,0.33,50,90,3.93,RU,1714363336
515,nikolayevsk-on-amure,53.1406,140.73,7.9,31,52,5.81,RU,1714363336
516,malakal,9.5334,31.6605,29.66,50,91,2.1,SS,1714363337
517,al wajh,26.2455,36.4525,25.65,55,25,2.65,SA,1714363337
518,crucecita,-28.95,-58.9833,19.52,82,100,3.25,AR,1714363337
519,lingsugur,16.1667,76.5167,36.35,29,92,4.11,IN,1714363337
520,mabaruma,8.2,-59.7833,24.86,82,84,1.71,GY,1714363337
521,markala,13.7021,-6.0659,30.65,27,95,5.72,ML,1714363337
522,kamaishi,39.2667,141.8833,14.58,65,100,2.33,JP,1714363338
523,sao felix do xingu,-6.6447,-51.995,22.45,97,5,0.86,BR,1714363338
524,trincomalee,8.5711,81.2335,29.71,75,92,2.07,LK,1714363338
525,achikulak,44.5517,44.8378,15.98,57,0,1.67,RU,1714363339
526,mweka,-4.85,21.5667,20.26,91,46,1.26,CD,1714363339
527,lincoln,40.8,-96.667,12.29,80,100,3.6,US,1714363339
528,valsad,20.6333,72.9333,33.92,32,5,4.12,IN,1714363339
529,port hedland,-20.3167,118.5667,35.03,16,0,6.17,AU,1714363224
530,la sierpe,2.8518,-77.6155,24.31,93,84,1.17,CO,1714363340
531,san felipe,10.3399,-68.7425,22.87,96,100,1.24,VE,1714363340
532,chandbali,20.7833,86.7667,38.7,30,0,3.39,IN,1714363340
533,vallegrande,-18.4897,-64.1069,13.93,97,57,2.82,BO,1714363340
534,salym,60.0625,71.4789,-2.49,75,99,4.58,RU,1714363340
535,piacabucu,-10.4056,-36.4344,26.09,84,100,2.71,BR,1714363340
536,challapata,-18.9,-66.7667,10.91,58,45,0.91,BO,1714363341
537,maragogi,-9.0122,-35.2225,25.18,90,100,1.43,BR,1714363341
538,sohbatpur,28.5202,68.5434,30.21,7,0,11.39,PK,1714363341
539,belidzhi,41.8918,48.4125,17.43,63,1,0.99,RU,1714363137
540,chakradharpur,22.7,85.6333,39.29,18,0,1.95,IN,1714363342
541,hollola,61.05,25.4333,4.5,81,99,2.11,FI,1714363342
542,goderich,43.7501,-81.7165,12.17,99,100,3.21,CA,1714363342
543,verkhnevilyuysk,63.4453,120.3167,-1.48,82,100,1.28,RU,1714363342
544,kenora,49.8167,-94.4337,3.21,60,100,4.92,CA,1714363342
545,sault ste. marie,46.5168,-84.3333,5.31,93,100,7.2,CA,1714363124
546,hammerfest,70.6634,23.6821,2.25,69,18,2.06,NO,1714363342
547,urdinarrain,-32.6857,-58.8932,10.51,69,33,3.71,AR,1714363343
548,as sulayyil,20.4607,45.5779,29.43,22,62,3.58,SA,1714363343
549,revda,56.801,59.9303,4.46,58,100,3.69,RU,1714363343
550,glace bay,46.1969,-59.957,1.66,79,4,1.79,CA,1714363343
551,kharovsk,59.9642,40.1912,8.19,75,58,2.79,RU,1714363344
552,georgievka,49.3314,81.5761,16.42,18,49,5.92,KZ,1714363344
553,guaratuba,-25.8828,-48.5747,21.52,86,100,1.14,BR,1714363344
554,murzuq,25.9155,13.9184,27.12,12,25,4.49,LY,1714363344
555,karratha,-20.7377,116.8463,33.09,27,1,6.91,AU,1714363344
556,kuching,1.55,110.3333,30.57,86,20,0.51,MY,1714363018
557,agria,47.9026,20.3733,10.87,82,55,1.44,HU,1714363344
558,oulu,65.0124,25.4682,0.68,100,75,2.06,FI,1714363345
559,susangerd,31.5608,48.1831,29.42,37,95,1.84,IR,1714363345
560,grand-lahou,5.1367,-5.0242,27.05,88,45,1.98,CI,1714363345
561,grande prairie,55.1667,-118.8027,6.08,84,100,0.4,CA,1714363345
562,marang,5.2056,103.2059,31.21,63,100,1.25,MY,1714363345
563,argo,37.6333,22.7333,15.35,58,5,2.28,GR,1714363346
564,barah,13.7,30.3667,27.22,9,45,6.91,SD,1714363346
565,colonia rincon viejo,16.9,-95.05,25.56,82,16,5.41,MX,1714363346
566,kyzyl-mazhalyk,51.1333,90.6,9.95,31,100,0.89,RU,1714363346
567,mar del plata,-38.0023,-57.5575,11.72,72,78,3.13,AR,1714363258
568,khandud,36.9513,72.318,1.93,87,100,2.27,AF,1714363346
569,hechuan,29.9947,106.2572,21.73,91,100,0.46,CN,1714363346
570,srandakan,-7.9386,110.2506,29.6,73,100,4.3,ID,1714363144
571,gagnoa,6.1293,-5.9437,24.22,94,100,0.53,CI,1714363347
572,mejit,10.2753,170.8646,27.9,76,99,7.74,MH,1714363347
573,rongelap,11.1635,166.8941,27.55,80,80,8.1,MH,1714363347
574,rapla,59.0072,24.7928,9.71,77,63,2.59,EE,1714363347
575,fale old settlement,-9.3852,-171.2468,30.18,72,100,4.1,TK,1714363347
576,baalbek,34.0058,36.2181,18.74,46,97,2.62,LB,1714363347
577,kirsehir,39.3333,34.1667,13.65,80,99,1.12,TR,1714363348
578,hasaki,35.7333,140.8333,27.38,76,100,6.44,JP,1714363055
579,karacoban,39.3492,42.1124,16.43,43,1,0.87,TR,1714363348
580,dimbokro,6.6451,-4.7048,25.07,92,99,1.39,CI,1714363348
581,manavalakurichi,8.1333,77.3,32.13,61,95,1.08,IN,1714363348
582,ocean grove,40.2121,-74.0065,20.56,87,99,4.6,US,1714363348
583,al jawf,29.5,38.75,22.2,38,0,2.49,SA,1714363349
584,sungailiat,-1.85,106.1333,30.28,73,100,3.31,ID,1714362867
585,bordighera,43.7806,7.6645,16.72,61,25,5.2,IT,1714363349
586,hobyo,5.3505,48.5268,29.34,69,91,2.75,SO,1714363349
587,borgarnes,64.5383,-21.9206,1.56,84,91,3.21,IS,1714363349
588,robertsport,6.7533,-11.3686,27.43,82,100,1.23,LR,1714363349
589,zhangye,38.9342,100.4517,12.41,21,63,1.27,CN,1714363350
590,ellensburg,46.9965,-120.5479,9.58,72,84,2.68,US,1714363350
591,sumbe,-11.2061,13.8437,25.26,68,0,2.93,AO,1714363350
592,north haven,41.3909,-72.8595,17.57,84,100,0.45,US,1714363350
